firstName,lastName,schoolId,clubId,sport,campaign,imageUrl1,videoUrl1,thumbnailUrl1,instagramPermalink1,mediaType1,imageUrl2,videoUrl2,thumbnailUrl2,instagramPermalink2,mediaType2,imageUrl3,videoUrl3,thumbnailUrl3,instagramPermalink3,mediaType3
Destiny,Washington,6494c8fee689be73b73cc17b,64de4a33f2934e6039bf498f,Softball,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078738981-8uh0yu4dlgv.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078738983-2s8vo3aj545.jpg,https://www.instagram.com/reel/DSYTYUVgRDM/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078965688-57eybafumka.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078965688-cu8saxfo3h.jpg,https://www.instagram.com/stories/destinywashington.sb/3789866195163911331,ig_story,,,,,
Ty,Beck,6494c93fe689be73b73cc3cc,64de4a9ff2934e6039bf73fb,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767902194012-3s4ru7bmne1.jpg,,,https://www.instagram.com/stories/_tybeck/3805759338427061638,ig_story,,,,,,,,,,
Melina,Schrader,6494c949e689be73b73cc426,64de4b0ff2934e6039bfa693,Women's Volleyball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767897772477-ockzb87o0vf.jpg,,,https://www.instagram.com/stories/melina_schrader/3805722096044201156,ig_story,,,,,,,,,,
Ava,Rajala,6494c8f8e689be73b73cc141,64b71c2a7f19c8133a8cab41,Women's Lacrosse,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767726045526-llq8r4yv4gd.jpg,,,https://www.instagram.com/stories/avarajala/3804281833781286032,ig_story,,,,,,,,,,
Ashanti,Harvey,6494c8aee689be73b73cbe9c,646d5454a9f7adbf192c3117,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767586261332-s90cw13i47r.jpg,,,https://www.instagram.com/stories/xoxo.shanti._/3803108766023425712,ig_story,,,,,,,,,,
Ernesto,Garza,6494c8c5e689be73b73cbf6a,64de48f7f2934e6039bebadf,Men's Wrestling,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767814483049-pgd7oett99e.jpg,,,https://www.instagram.com/stories/just3rnie/3805023557445949490,ig_story,,,,,,,,,,
Jada,Edwards,6494c8b1e689be73b73cbeb7,6449afce08fc6e7cbb27bcc6,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767744974453-bcppouyfasv.jpg,,,https://www.instagram.com/stories/thee_jada.edwards/3804440333426741994,ig_story,,,,,,,,,,
Mia,Cheatham,6494c93be689be73b73cc3a9,64de4b21f2934e6039bfacf9,Women's Basketball,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767631311547-tbfscg9b40k.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767631311547-apfwnfizs0h.jpg,https://www.instagram.com/reel/DTIpm-cjgC4/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767631355890-542joda0w2q.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767631355890-flys5bcwlc.jpg,https://www.instagram.com/stories/minglegacy_/3803473660280198808,ig_story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767631360488-hd5hbbekrzv.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767631360488-4p44yd9nf3y.jpg,https://www.instagram.com/stories/minglegacy_/3803471698805583350,ig_story
Julian,Johnson,6494c92ee689be73b73cc333,649cb1f89f87c7d9491da5db,Men's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767652875335-yt99cug0w5r.jpg,,,https://www.instagram.com/stories/_juuster/3803667885026591923,ig_story,,,,,,,,,,
Braden,Benton,6494c914e689be73b73cc242,64caaeec995043fc38d20472,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767657438651-48symium0ir.jpg,,,https://www.instagram.com/stories/braden.benton/3803706158092195239,ig_story,,,,,,,,,,
Zion,Lawson,6494c8dfe689be73b73cc060,649fcdadd2d74f7fb1baace2,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767815626971-jilafpi01y.jpg,,,https://www.instagram.com/stories/unozayy_/3805033178600712937,ig_story,,,,,,,,,,
Jy,Edwards,6494c92ee689be73b73cc333,649cb1f89f87c7d9491da5db,Men's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767654581766-grjpzilg6g5.jpg,,,https://www.instagram.com/stories/jy_20k/3803682037010862285,ig_story,,,,,,,,,,
Rhiley,Wheeler,6494c8d2e689be73b73cbfe3,64de48b2f2934e6039be9bc5,Dance,Complete Partnership,,,,,,,,,,,,,,,
Kellan,Hudson,6494c969e689be73b73cc54c,64de4b52f2934e6039bfc284,Women's Lacrosse,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767647686017-enirgvh7nkl.jpg,,,https://www.instagram.com/stories/kellan.hudson_/3803624351682425094,ig_story,,,,,,,,,,
Lloyd,French,6494c8bce689be73b73cbf1d,64de48a2f2934e6039be9302,Men's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767664662529-sjdm11qgcl.jpg,,,https://www.instagram.com/stories/officiall_lloyd/3803766796126854692,ig_story,,,,,,,,,,
Will,Clemens,6494c903e689be73b73cc1ac,64dd1d05fa82d8a7699afdbb,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767730816371-4v6npvaujab.jpg,,,https://www.instagram.com/stories/willclemmmmm/3804321669713152709,ig_story,,,,,,,,,,
Chandler,Donaway,6494c93ce689be73b73cc3b6,645ba8729e5253661c255c3d,Football,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766184789685-ubga2g4zvo.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766184789686-1b6qtadiaji.jpg,https://www.instagram.com/reel/DSdlBlQCdOt/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766184790769-pmds0lz667.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766184790771-agqlnci944.jpg,https://www.instagram.com/stories/chandlerdonaway/3791351972872397531,ig_story,,,,,
Ansley,Murphy,6494c8aee689be73b73cbe9c,646d5454a9f7adbf192c3117,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767740147204-emsgjxshwni.jpg,,,https://www.instagram.com/stories/ansleymurphy_/3804399994355863785,ig_story,,,,,,,,,,
Jessica,Okorie,6494c917e689be73b73cc264,64de4a4cf2934e6039bf5357,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767672334647-i6761yxpuqs.jpg,,,https://www.instagram.com/stories/yayjess02/3803831033595495210,ig_story,,,,,,,,,,
Robbie,Fisher,6494c90ce689be73b73cc200,64de4a44f2934e6039bf4ef1,Men's Wrestling,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767760647038-qxip3b6fk4o.jpg,,,https://www.instagram.com/stories/robbiefisher26/3804573306377233009,ig_story,,,,,,,,,,
Kiael,Kelly,6494c8b0e689be73b73cbead,641c6d6d93655d763555b0f2,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767812134670-x36zupxkljd.jpg,,,https://www.instagram.com/stories/kiaelkelly1/3805003871488668752,ig_story,,,,,,,,,,
Jonah,Davis,6494c92ee689be73b73cc332,64b6c78bac184d6dacb4ef63,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767902582890-5fgu83shtad.jpg,,,https://www.instagram.com/stories/jonahmdavis/3805762565071617439,ig_story,,,,,,,,,,
Camren,Tolbert,6494c8fbe689be73b73cc164,649cd1c058dc49cccd7cc576,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767839502394-13xjtox4ds3.jpg,,,https://www.instagram.com/stories/camtolbert1/3805233457631444102,ig_story,,,,,,,,,,
Sowande,Mcwhite,6494c963e689be73b73cc512,6463d23aec74c9342efa3aa3,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767894281917-lvv8gjcfmgh.jpg,,,https://www.instagram.com/stories/theofficial_wande/3805693093983713628,ig_story,,,,,,,,,,
Judith,Gomez,6494c8ece689be73b73cc0d4,64de4a0bf2934e6039bf3687,Women's Basketball,Complete Partnership,,,,,,,,,,,,,,,
Keegan,Good,6494c94ee689be73b73cc459,647dfc8ce288dcf49549c4ab,Women's Soccer,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1765933289943-5vv052wqhex.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1765933289943-rayg8cvct8.jpg,https://www.instagram.com/reel/DSTJBjUFtWR/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1765933289661-8l3ydoz81cr.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1765933289661-njloogfrz4f.jpg,https://www.instagram.com/stories/keegan.good/3789063647155463190,ig_story,,,,,
Thomas,Perez,64b6e587ad1341ed88507d8a,64bef94ae5c6abf4b9fdbf95,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767817073253-9w70ntbcvgo.jpg,,,https://www.instagram.com/stories/thomas.perezz5/3805045213425692386,ig_story,,,,,,,,,,
Hayley,Messer,6560c02ee511a89bf40b42b4,6560c02ee511a89bf40b42c4,Women's Golf,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767802822040-f8yib6laobv.jpg,,,https://www.instagram.com/stories/hayleymorgan.messer/3804925711261633184,ig_story,,,,,,,,,,
Jordan,Williams,6494c8fbe689be73b73cc164,649cd1c058dc49cccd7cc576,Football,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767809653033-1otoa1g0837.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767809653034-j9pw81aknep.jpg,https://www.instagram.com/stories/jjwill._13/3804983270971649030,ig_story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767859241035-52yonfrh5i6.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767859241037-7002bzb6hgu.jpg,https://www.instagram.com/stories/jjwill._13/3805400082640950661,ig_story,,,,,
Aidan,Warnock,6494c95fe689be73b73cc4ee,64de4b89f2934e6039bfd72a,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767896622456-xtaea7rajo.jpg,,,https://www.instagram.com/stories/awarnock13/3805713603493105784,ig_story,,,,,,,,,,
Gavin,McLean,64dbac034c76cde499cefecc,64de4c3af2934e6039c01956,Men's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767667271920-nxer0evabdm.jpg,,,https://www.instagram.com/stories/iamgav1nmclean/3803788615617699230,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767726039620-8v21n6mygmy.jpg,,,https://www.instagram.com/stories/iamgav1nmclean/3804283067344027055,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767755414567-8adr57iy4h4.jpg,,,https://www.instagram.com/stories/iamgav1nmclean/3804528870419456979,ig_story
CeeJai,Batten,6494c969e689be73b73cc549,646c09a8fd218647dc866536,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767738808705-obenp2v8tf.jpg,,,https://www.instagram.com/stories/tnu_richiee/3804388861271755603,ig_story,,,,,,,,,,
Ella,Luegge,6494c8c1e689be73b73cbf4c,64de4946f2934e6039bee083,Softball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767654119334-tuh1rzmm2na.jpg,,,https://www.instagram.com/stories/ella_luegge/3803678330496043401,ig_story,,,,,,,,,,
Nizaiah,Carr,6494c8fde689be73b73cc173,64bef88489945c5d1cd93b82,Men's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767831774203-pwijrijfbb.jpg,,,https://www.instagram.com/stories/iamzayy._.14/3805168624832164488,ig_story,,,,,,,,,,
Peter,Detwiler,6494c8fee689be73b73cc179,64de49aaf2934e6039bf09fb,Men's Lacrosse,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767735581633-00ukhjwc6kl.jpg,,,https://www.instagram.com/stories/mulacrosse22/3804359991608974298,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767806405237-2h50frnlray.jpg,,,https://www.instagram.com/stories/mulacrosse22/3804958245153364773,ig_story,,,,,
Nathan,DeLaughter,6494c900e689be73b73cc18c,648a5165ce2a8d1087389da0,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767899090349-gu23z6m0q2.jpg,,,https://www.instagram.com/stories/nathan.rayvon/3805733337533698186,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767989136313-u7ftrlj6szr.jpg,,,https://www.instagram.com/stories/nathan.rayvon/3806489368488729412,ig_story,,,,,
David,Anderson,6494c935e689be73b73cc375,646feb10aba940a2cff3202b,Men's Soccer,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766172616895-wt7bc15o26.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766172616895-y713np0jlw8.jpg,https://www.instagram.com/reel/DSdMkHfgWhf/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766172615431-paszvhbqbu.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766172615433-rxa4y8bdr5.jpg,https://www.instagram.com/stories/david.ander1/3791249663866338864,ig_story,,,,,
Kayden,Chick,6494c918e689be73b73cc26a,64de4a4cf2934e6039bf53f2,Men's Track and Field,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767659279772-ts7yatwkipj.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767659279773-nl0lj6eex8n.jpg,https://www.instagram.com/stories/duhh.itz_chick/3803720166950461796,ig_story,,,,,,,,,,
Kiya,Dorroh,6494c957e689be73b73cc4a7,64de4b66f2934e6039bfc72b,Women's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767892914884-km4c83l0von.jpg,,,https://www.instagram.com/stories/kiyadorroh/3805681498461226355,ig_story,,,,,,,,,,
Ty,Long,6494c925e689be73b73cc2e0,64de4a7ef2934e6039bf672b,Men's Soccer,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767746421375-1nih4pgknqf.jpg,,,https://www.instagram.com/stories/ty.long3/3804452560309184072,ig_story,,,,,,,,,,
Alyssa,Cadavid,6494c920e689be73b73cc2b7,64de4accf2934e6039bf86f3,Women's Volleyball,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766122674514-ux6ycglqot.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766122674516-jt71bexvod.jpg,https://www.instagram.com/reel/DSbg9MwkVQZ/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766190422428-j2gk8ye1vtf.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766190422428-ayg8t2vbes.jpg,https://www.instagram.com/stories/alyssacadavidd/3791121248370639449,ig_story,,,,,
John,Williams III,6494c958e689be73b73cc4ad,64de4b66f2934e6039bfc7d3,Men's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767729765911-4yabby8myw.jpg,,,https://www.instagram.com/stories/theslimleap3r/3804312968495385793,ig_story,,,,,,,,,,
Cody,Templeton,6494c939e689be73b73cc393,645a72f79f0c38552a958c6b,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767668014210-ae2i035yoc7.jpg,,,https://www.instagram.com/stories/codyy_templetonn/3803794822876974642,ig_story,,,,,,,,,,
